發生時間,處理別,大同區環河北路2段77號,121.5089083,25.06564738
2023/9/27 17:42,2,中正區中山南路中正紀念堂捷運5號出口,121.5167394,25.03533098
2023/10/2 11:23,2,中正區市民大道2段與林森北路口,121.5242026,25.04769466
2023/10/2 17:02,2,中正區信義路2段271號,121.5319754,25.0337071
2023/10/3 12:38,2,中正區懷寧街18號,121.5141852,25.04568538
2023/10/5 19:46,2,中正區仁愛路2段與金山南路1段口西北角,121.5282813,25.03836634
2023/10/17 06:36,2,中正區市民大道1段與承德路1段口,121.5167097,25.0485641
2023/11/6 07:00,2,中正區博愛路與衡陽路口,121.5115171,25.04242882
2023/11/20 07:45,2,中正區北平西路(往西三門),121.5151647,25.0474961
2023/11/7 08:39,2,中正區八德路1段與忠孝東路2段口,121.5287179,25.0433543
2023/11/7 13:53,2,中正區貴陽街1段往東(介壽公園前),121.5141814,25.0386621
2023/11/20 06:39,2,中正區中山南路與信義路1段口,121.5272192,25.04379132
2023/11/21 17:43,2,中正區鄭州路往東(近重慶匝道),121.5136812,25.0492021
2023/11/29 20:53,2,中正區漢口街1段132號,121.5097702,25.0451558
2023/12/1 21:35,2,中正區中山北路1段22號,121.5199718,25.0466738
2023/12/6 17:15,2,中正區林森南路與濟南路1段口,121.5227237,25.0425135
2023/12/7 14:15,2,中正區中山北路1段22號,121.519896,25.0465361
2023/9/14 12:43,2,中正區杭州南路1段與丹陽街口,121.5253912,25.03901261
2023/9/16 19:46,2,中正區忠孝東路2段與八德路1段口,121.5289885,25.04330075
2023/9/22 07:50,2,中正區仁愛路1段42號,121.5238462,25.03822865
2023/9/25 09:30,2,中正區濟南路1段2-2號,121.5199657,25.04301569
2023/9/28 18:00,2,中正區延平南路與延平南路121巷口,121.5088591,25.0397935
2023/9/23 08:00,2,中正區新生南路1段14號,121.5327504,25.0438005
2023/9/26 11:30,2,中正區延平南路與中華路1段91巷口,121.5083765,25.037842
2023/9/27 08:40,2,中正區忠孝東路1段82號,121.5242796,25.044467
2023/10/5 10:00,2,中正區重慶南路1段131號,121.5131514,25.041817
2023/10/7 13:20,2,中正區中華路1段與忠孝西路1段口,121.5101673,25.0476856
2023/9/26 11:50,2,中正區寶慶路27號,121.5106685,25.0413366
2023/9/27 09:50,2,中正區貴陽街1段司法大廈停車場出入口,121.5117755,25.03881137
2023/9/30 16:57,2,中正區八德路1段82巷10號,121.531935,25.04376653
2023/10/5 20:28,2,中正區貴陽街1段與桃源街口,121.5099648,25.0389798
2023/10/6 18:07,2,中正區中山北路1段與北平東路口,121.5203448,25.0469377
2023/10/9 17:43,2,中正區忠孝東路2段與臨沂街口,121.5309469,25.0428737
2023/10/15 12:35,2,中正區貴陽街1段與懷寧街口,121.5136725,25.0387121
2023/12/14 16:05,2,中正區林森南路69號與林森南路口,121.5218895,25.03962406
2023/12/15 12:09,2,中正區中華路1段與漢口街1段口,121.5093857,25.04514036
2023/11/8 22:45,2,中正區愛國東路66號,121.5195411,25.03382563
2023/10/8 17:10,2,中正區林森北路與市民大道2段口,121.5241923,25.0477347
2023/10/8 19:19,2,中正區中山北路1段與北平西路口,121.5201526,25.0473316
2023/10/16 13:29,2,中正區徐州路與林森南路口,121.5222353,25.04099633
2023/10/19 17:25,2,中正區公園路與凱達格蘭大道口,121.5155845,25.03951961
2023/10/25 15:17,2,中正區重慶南路1段與衡陽路口,121.5131676,25.04232555
2023/10/25 17:56,2,中正區中山南路與凱達格蘭大道口,121.5174239,25.03908828
2023/10/26 11:45,2,中正區中華路1段與武昌街1段口,121.5090099,25.04424574
2023/10/27 08:36,2,中正區中山南路與信義路1段口,121.5180563,25.03865634
2023/11/3 16:32,2,中正區懷寧街44號,121.5141514,25.04493104
2023/11/3 09:20,2,中正區中山南路與貴陽街1段口,121.5175073,25.03796027
2023/9/25 08:58,2,中正區重慶南路1段與貴陽街1段口,121.5128475,25.03849228
2023/9/25 10:41,2,中正區中山北路1段與市民大道1段口,121.5205292,25.04798242
2023/9/27 17:45,2,中正區林森北路與林森北路9巷口,121.5236346,25.04583926
2023/9/27 19:31,2,中正區中華路1段與貴陽街1段口,121.5076195,25.03909974
2023/9/27 21:44,2,中正區林森北路與林森北路9巷口,121.5237493,25.04587391
2023/10/4 11:43,2,中正區市民大道2段與金山北路口往東未過路口,121.5290553,25.04636911
2023/10/4 18:09,2,中正區重慶南路1段30號,121.5131825,25.04557612
2023/10/9 21:48,2,中正區懷寧街與開封街1段口,121.5141952,25.0459869
2023/10/10 11:53,2,中正區市民大道1段168號,121.5186468,25.04835165
2023/10/15 18:00,2,中正區博愛路與博愛路口北門郵局,121.5112461,25.0469017
2023/10/18 09:35,2,中正區金山南路1段與仁愛路2段口,121.5284876,25.03831507
2023/10/6 12:07,2,中正區市民大道2段與中山北路1段口,121.5207096,25.04795756
2023/10/17 11:17,2,中正區愛國西路與延平南路口,121.508089,25.03703287
2023/10/17 15:35,2,中正區漢口街1段73-2號,121.5118167,25.04517806
2023/10/18 12:47,2,中正區中華路1段與中華路1段91巷口,121.507289,25.03798863
2023/10/23 18:15,2,中正區臨沂街與忠孝東路2段口,121.5307647,25.0429555
2023/10/20 12:59,2,中正區忠孝東路2段與八德路1段口,121.5290116,25.04330314
2023/10/26 17:42,2,中正區重慶北路1段與忠孝西路1段口,121.5132875,25.04731273
2023/10/25 18:55,2,中正區林森南路與濟南路1段口,121.5227769,25.0426394
2023/10/26 08:35,2,中正區市民大道2段與林森北路口,121.5242232,25.0476935
2023/10/30 03:40,2,中正區北平西路與承德路1段口,121.5161344,25.0474578
2023/11/3 08:55,2,中正區重慶南路1段與襄陽路口,121.5131759,25.0434408
2023/11/3 10:25,2,中正區常德街1號,121.5171747,25.0411348
2023/11/3 18:25,2,中正區臨沂街14巷與臨沂街口口,121.5302536,25.04116081
2023/11/6 14:40,2,中正區重慶南路1段86號,121.5131653,25.04290653
2023/11/1 12:22,2,中正區仁愛路2段71號,121.5307765,25.03830894
2023/11/1 15:33,2,中正區中山南路與信義路1段口,121.517986,25.03875612
2023/10/23 12:50,2,中正區中山北路1段與市民大道1段口,121.5206582,25.0480021
2023/10/25 09:45,2,中正區中山南路8號,121.5190209,25.0442863
2023/10/25 11:42,2,中正區中山北路1段與市民大道1段口,121.5204483,25.0480175
2023/10/26 10:12,2,中正區市民大道1段與市民大道1段口Y6出口,121.5175242,25.048473
2023/10/30 09:22,2,中正區濟南路1段71號與濟南路1段口81號停車格,121.5237639,25.04213959
2023/11/1 16:22,2,中正區杭州南路1段與徐州路口,121.5257255,25.0401918
2023/11/3 00:42,2,中正區市民大道2段與天津街附近側附近口,121.5218134,25.0478147
2023/10/13 17:20,2,中正區中華路1段3號,121.5100659,25.0473772
2023/11/6 22:11,2,中正區台北車站西側門西側聯絡道,121.5154166,25.0485629
2023/11/12 09:42,2,中正區市民大道2段與林森北路口,121.5241215,25.0477317
2023/10/20 12:05,2,中正區仁愛路2段與臨沂街口,121.5292435,25.0383484
2023/10/20 18:05,2,中正區博愛路與重慶南路1段136巷口口,121.5108339,25.0364848
2023/12/2 18:40,2,中正區八德路1段與金山北路口,121.5302333,25.04380575
2023/12/12 14:23,2,中正區中山南路與貴陽街1段口,121.5172223,25.03810229
2023/12/14 14:55,2,中正區金山南路1段108號與杭州南路1段143巷口,121.5274463,25.03549465
2023/12/22 19:06,2,中正區重慶南路1段與貴陽街1段口,121.5127517,25.03877214
2023/12/26 08:40,2,中正區市民大道2段與林森北路口往東迴轉道,121.5284489,25.04656666
2023/12/27 11:18,2,中正區中華路1段與貴陽街1段口,121.5076131,25.03917006
2023/12/28 08:32,2,中正區金山南路1段與仁愛路1段口,121.5283146,25.03802613
2023/10/13 18:36,2,中正區中華路1段與貴陽街1段口,121.5077039,25.039411
2023/10/18 12:18,2,中正區衡陽路與延平南路口,121.5096517,25.0421496
2023/10/23 12:45,2,中正區北平西路與館前路口,121.5137991,25.04734025
2023/11/3 07:11,2,中正區重慶南路1段與漢口街1段口,121.5132892,25.0452386
2023/10/14 19:10,2,中正區林森南路200號,121.5223583,25.041498
2023/10/20 16:50,2,中正區忠孝西路1段與重慶南路1段口,121.5132797,25.0471152
2023/10/29 21:10,2,中正區忠孝西路1段與重慶北路1段口,121.51344,25.0471886
2023/11/4 09:10,2,中正區鄭州路35號,121.5140044,25.04914899
2023/11/5 18:10,2,中正區鎮江街2號,121.52151,25.0447457
2023/11/6 14:10,2,中正區信義路1段21號,121.5240338,25.0353461
2023/11/19 16:30,2,中正區公園路29號,121.5153505,25.0352133
2023/11/21 14:40,2,中正區中華路1段3號,121.5100574,25.047735
2023/10/12 07:52,2,中正區貴陽街1段與懷寧街口,121.5136785,25.03874368
2023/10/18 17:40,2,中正區中華路1段與中華路口側附近1段21巷口,121.5096327,25.04658551
2023/11/20 20:10,2,中正區重慶南路1段與凱達格蘭大道口,121.5129141,25.04006185
2023/11/22 19:02,2,中正區中山南路與信義路1段口,121.5180354,25.03876248
2023/11/29 10:16,2,中正區中山南路與凱達格蘭大道口,121.517254,25.0391471
2023/11/29 14:00,2,中正區中山南路與仁愛路1段口,121.5179348,25.03947662
2023/10/25 21:13,2,中正區忠孝西路1段西往東北門旁,121.5105176,25.0480263
2023/10/29 18:24,2,中正區市民大道3段8號旁,121.5322824,25.0454458
2023/10/30 17:30,2,中正區重慶南路1段與衡陽路口,121.5132035,25.0422701
2023/11/13 18:19,2,中正區博愛路60號前,121.5113297,25.0455038
2023/12/5 09:50,2,中正區重慶南路1段與凱達格蘭大道口,121.5129245,25.0404346
2023/12/12 20:55,2,中正區中華路1段25號,121.5096115,25.0462328
2023/12/14 20:35,2,中正區開封街1段與懷寧街口,121.5140759,25.045976
2023/12/15 19:15,2,中正區愛國西路與延平南路口,121.5080294,25.0370636
2023/11/3 08:35,2,中正區中山南路7號,121.5179683,25.0396452
2023/11/10 23:16,2,中正區仁愛路2段與臨沂街口,121.5293883,25.0381376
2023/11/19 17:32,2,中正區公園路16號對面,121.5172648,25.0453189
2023/11/22 14:35,2,中正區信義路2段243巷與新生南路1段160巷口口,121.5312063,25.0345809
2023/10/22 17:48,2,中正區金山北路與八德路1段口,121.5301358,25.04373627
2023/11/6 15:10,2,中正區青島東路5號,121.5221102,25.04390119
2023/11/7 13:59,2,中正區市民大道1段168號,121.5189738,25.04817745
2023/10/24 13:54,2,中正區中山南路與信義路1段口,121.5176076,25.0383795
2023/10/25 07:36,2,中正區中華路1段23號,121.5096135,25.04642165
2023/10/31 18:05,2,中正區林森南路與青島東路口,121.5229511,25.043641
2023/12/22 12:40,2,中正區中山北路1段與市民大道2段口,121.5208392,25.0479773
2023/12/7 17:58,2,中正區博愛路與長沙街1段口,121.5112122,25.04009835
2023/11/28 08:02,2,中正區市民大道2段1001804號燈桿,121.5233676,25.0477208
2023/11/28 16:42,2,中正區金山南路1段79巷與金山南路1段口口,121.5279782,25.03688766
2023/11/25 22:39,2,中正區金山南路1段與齊東街53巷口,121.5292614,25.0414006
2023/11/18 16:54,2,中正區林森南路與信義路1段口,121.5210983,25.03727995
2023/12/1 09:34,2,中正區懷寧街與襄陽路口,121.5141377,25.04344472
2023/10/24 08:38,2,中正區鄭州路與重慶北路1段口,121.5135212,25.049266
2023/11/14 11:02,2,中正區重慶南路1段75號,121.5132793,25.04422285
2023/11/14 17:23,2,中正區中山南路與愛國東路口,121.5167726,25.0348771
2023/11/3 08:03,2,中正區中山南路7號,121.517942,25.03944362
2023/11/12 21:00,2,中正區中華路1段與漢口街1段口,121.5093619,25.0451328
2023/11/19 12:50,2,中正區襄陽路與南陽街口,121.5159753,25.0434073
2023/11/15 18:01,2,中正區公園路與常德街口,121.5160027,25.0409857
2023/11/16 08:50,2,中正區徐州路2-2號,121.5220198,25.0410242
2023/11/30 15:43,2,中正區市民大道2段(北平東路1號後面),121.5210209,25.0479073
2023/11/2 10:08,2,中正區市民大道1段168號,121.5186436,25.04829596
2023/11/12 14:05,2,中正區鄭州路與承德路1段口,121.5162786,25.04866719
2023/11/17 09:28,2,中正區中華路1段與貴陽街1段口,121.5075828,25.03920673
2023/11/20 21:23,2,中正區忠孝東路1段55號,121.5260562,25.04422595
2023/11/21 20:53,2,中正區金山南路1段與仁愛路2段口,121.5283405,25.03812355
2023/11/25 06:46,2,中正區市民大道2段華山公園公車站往東,121.5274753,25.04688395
2023/12/4 20:52,2,中正區漢口街1段與重慶南路1段口,121.5132321,25.04517087
2023/12/11 12:42,2,中正區中山北路1段與北平西路口,121.5200021,25.046783
2023/11/7 15:26,2,中正區中山南路與徐州路口,121.5186026,25.0417717
2023/11/8 14:46,2,中正區市民大道1段與中山北路1段口,121.5204942,25.0480381
2023/11/11 14:37,2,中正區仁愛路2段34號,121.5272877,25.0381311
2023/11/22 08:42,2,中正區臨沂街1號,121.5308153,25.0435083
2023/11/24 09:30,2,中正區銅山街與銅山街11巷口,121.5267183,25.0399949
2023/11/28 11:22,2,中正區重慶南路1段與貴陽街1段口,121.512723,25.0387812
2023/11/28 13:25,2,中正區中山南路與濟南路1段口,121.5187257,25.0432117
2023/11/29 08:38,2,中正區中華路1段與開封街1段口,121.5095631,25.04613715
2023/11/9 09:10,2,中正區襄陽路9號對面(公車停靠區),121.515649,25.0433124
2023/11/15 21:25,2,中正區市民大道2段與華山公園附近口車站前迴轉道,121.5269227,25.04706297
2023/11/24 09:21,2,中正區臨沂街與臨沂街6巷口,121.5305795,25.04239674
2023/11/27 14:25,2,中正區市民大道2段與天津街口,121.5220775,25.04785202
2023/12/1 22:35,2,中正區中華路1段與漢口街1段口,121.5092765,25.04508975
2023/12/11 21:10,2,中正區忠孝西路1段與公園路口,121.5165506,25.04670692
2023/12/17 10:38,2,中正區貴陽街1段與貴陽街1段口總統府側門,121.5124088,25.03885674
2023/11/18 11:56,2,中正區中山南路與信義路1段口,121.5178039,25.0386126
2023/12/6 17:35,2,中正區林森南路與青島東路口,121.5229511,25.043641
2023/12/8 08:30,2,中正區中山北路1段與北平東路口,121.5203864,25.04712211
2023/12/7 16:37,2,中正區許昌街24號前,121.516922,25.0454785
2023/12/14 14:57,2,中正區林森南路7號前,121.5231903,25.0440178
2023/12/14 16:48,2,中正區中華路1段9巷旁,121.5098716,25.046827
2023/12/16 10:00,2,中正區中山北路1段與北平東路口口,121.5204293,25.0470912
2023/11/30 09:57,2,中正區長沙街1段27號前,121.5098157,25.0402595
2023/12/4 10:10,2,中正區中山南路與信義路1段口,121.518067,25.038409
2023/11/14 17:48,2,中正區忠孝東路2段與杭州北路口,121.5269315,25.04404088
2023/11/17 14:10,2,中正區公園路與貴陽街1段口,121.5152518,25.03857559
2023/12/20 11:45,2,中正區金山南路1段與臨沂街6巷口,121.529837,25.0425896
2023/11/18 12:56,2,中正區青島東路與鎮江街口,121.5209093,25.04410112
2023/11/19 13:46,2,中正區青島東路與林森南路口,121.5227859,25.04367433
2023/12/2 16:50,2,中正區中華路1段45號,121.5092128,25.04461182
2023/12/3 17:17,2,中正區中山南路與貴陽街1段口,121.5172678,25.03817003
2023/12/5 09:56,2,中正區金山南路1段與金山南路1段79巷口,121.5279806,25.03689379
2023/12/8 15:00,2,中正區新生南路1段與仁愛路2段口,121.5326603,25.0384608
2023/12/21 18:47,2,中正區中山南路與信義路1段口,121.5177934,25.0386242
2023/12/23 10:49,2,中正區市民大道1段與承德路1段口,121.5166496,25.0486434
2023/12/16 12:21,2,中正區林森南路69號與林森南路口,121.5218802,25.03971679
2023/12/20 18:25,2,中正區重慶南路1段與寶慶路口,121.5130251,25.0411174
2023/11/24 07:31,2,中正區信義路2段31號,121.5257528,25.03486552
2023/12/1 07:25,2,中正區濟南路2段14號,121.5273752,25.0412159
2023/12/4 09:50,2,中正區開封街1段與館前路口,121.5149038,25.0459548
2023/12/7 07:24,2,中正區中山北路1段與市民大道1段口,121.5205284,25.0478299
2023/12/18 10:10,2,中正區金山南路1段71號,121.528229,25.0376514
2023/11/15 09:32,2,中正區重慶南路1段與貴陽街1段口,121.5126797,25.0387369
2023/11/30 17:55,2,中正區鄭州路與重慶北路1段口,121.5139566,25.0491196
2023/12/24 11:50,2,中正區仁愛路2段14巷與杭州南路1段101巷口,121.5259146,25.0373229
2023/12/25 13:45,2,中正區重慶南路1段45號,121.5132254,25.045005
2023/12/31 00:15,2,中正區中山南路與信義路1段口,121.517654,25.0384523
2023/11/25 16:50,2,中正區市民大道1段168號,121.5192666,25.0482482
2023/11/28 18:15,2,中正區市民大道1段168號,121.5197864,25.0481628
2023/12/6 10:00,2,中正區仁愛路1段59號,121.5252051,25.0383486
2023/12/6 14:05,2,中正區市民大道1段168號,121.5186251,25.0483837
2023/12/7 13:50,2,中正區公園路30號,121.5169017,25.044313
2023/12/21 09:25,2,中正區公園路30號,121.5168456,25.0442631
2023/12/25 16:00,2,中正區貴陽街1段與懷寧街口,121.5136608,25.0387124
2023/12/26 13:30,2,中正區中山南路監察院旁,121.5195493,25.0449733
2023/11/23 08:56,2,中正區承德路1段與鄭州路口,121.516421,25.0486857
2023/12/9 13:16,2,中正區懷寧街與貴陽街1段口,121.5137231,25.0387138
2023/12/10 08:25,2,中正區中山南路臺大醫院停車場入口,121.5180989,25.0399609
2023/12/6 18:20,2,中正區仁愛路2段106號,121.5322949,25.03806528
2023/12/6 18:49,2,中正區濟南路2段58號,121.5316219,25.0402673
2023/12/9 10:13,2,中正區貴陽街1段與懷寧街口,121.5130844,25.03931617
2023/12/18 22:35,2,中正區中華路1段與秀山街口,121.508758,25.04309733
2023/12/19 23:28,2,中正區林森南路與仁愛路1段口,121.5216234,25.0388698
2023/12/24 17:52,2,中正區市民大道2段與市民大道2段口長安東路一段30巷,121.5259603,25.04734555
2023/12/25 12:36,2,中正區許昌街30號,121.5158841,25.04554435
2023/12/13 21:27,2,中正區杭州南路1段與濟南路2段口,121.5261968,25.04177323
2023/12/14 16:14,2,中正區忠孝西路1段與館前路口,121.5159649,25.04664906
2023/12/30 18:48,2,中正區忠孝東路2段與新生南路1段口,121.5325671,25.04254429
2023/12/30 21:06,2,中正區重慶南路1段94號,121.5131778,25.04366814
2023/12/1 13:29,2,中正區金山北路迴轉道,121.5304041,25.0454738
2023/12/8 11:10,2,中正區貴陽街1段2號,121.5167401,25.0382165
2023/12/9 16:45,2,中正區忠孝東路2段96號,121.5302944,25.0429627
2023/12/10 23:18,2,中正區中山南路與信義路1段口,121.5179303,25.038728
2023/12/10 17:52,2,中正區中華路1段21號,121.5097109,25.0464251
2023/12/21 10:59,2,中正區新生北路1段希望園區停車場前,121.5327454,25.0449961
2023/12/30 08:10,2,中正區重慶南路1段與開封街1段口,121.5133206,25.0459568
2023/12/1 21:39,2,中正區濟南路2段與忠孝東路2段134巷口,121.5316692,25.040281
2023/12/4 20:52,2,中正區忠孝西路1段50號,121.5155644,25.0465544
2023/12/7 17:25,2,中正區中山南路與貴陽街1段口,121.5174518,25.037756
2023/12/13 16:55,2,中正區中山南路與仁愛路1段口,121.5179535,25.0394568
2023/12/8 15:10,2,中正區忠孝西路1段與重慶南路1段口,121.5130734,25.0471489
2023/12/22 14:20,2,中正區中山南路與青島東路口,121.5191052,25.0443986
2023/12/28 14:40,2,中正區仁愛路2段與仁愛路2段20巷口旁,121.5260825,25.0381329
2023/12/28 17:29,2,中正區中華路1段與秀山街口,121.5087521,25.0429752
2023/12/7 18:42,2,中正區中山北路1段與北平西路口,121.5201427,25.04707161
2023/12/10 07:45,2,中正區貴陽街1段外交部停車場出入口,121.5169868,25.03817032
2023/12/10 17:18,2,中正區市民大道1段與中山北路1段口,121.520538,25.04797949
2023/12/16 21:28,2,中正區愛國西路與公園路口,121.5147545,25.03525332
2023/12/19 20:21,2,中正區忠孝西路1段98號,121.5129042,25.04725398
2023/12/22 19:00,2,中正區館前路12號,121.5149742,25.04568718
2023/12/12 12:00,2,中正區林森南路與徐州路口,121.5222375,25.0410038
2023/12/22 14:27,2,中正區杭州南路1段與杭州南路1段11巷口,121.5267114,25.04340087
2023/12/27 11:08,2,中正區鄭州路與台北車站西側門口,121.5163716,25.04862973
2023/12/27 18:06,2,中正區杭州南路2段與愛國東路口,121.5223942,25.03243073
2023/12/22 18:37,2,中正區公園路20巷14號對面,121.5163817,25.0451346
2023/12/24 03:15,2,中正區重慶北路1段與鄭州路口口,121.5133221,25.0493339
2023/12/30 11:45,2,中正區市民大道1段168號,121.518523,25.04835756
2023/12/31 19:16,2,中正區中山南路與信義路1段口,121.5178134,25.03858005
2023/12/31 20:04,2,中正區重慶南路1段與漢口街1段口,121.5133037,25.04521
2023/12/30 22:05,2,中正區中山南路11號,121.5178608,25.0386195
2023/12/30 17:26,2,中正區開封街1段與中華路1段口,121.5095342,25.0460008
2023/12/31 17:54,2,中正區市民大道2段與天津街口,121.5223664,25.047845
2023/6/11 13:35,2,內湖區金龍路90號,121.5917018,25.08526149
2023/6/14 07:20,2,內湖區民權東路6段11巷與瑞光路76巷口,121.5781309,25.06749387
2023/6/16 07:28,2,內湖區成功路4段61巷35弄與成功路4段61巷口,121.5935974,25.08045258
2023/7/5 14:00,2,內湖區舊宗路2段與民權東路6段口,121.574792,25.06594846
2023/7/10 07:51,2,內湖區成功路2段與石潭路口,121.5908333,25.06378532
2023/7/11 17:20,2,內湖區康樂街61巷與康樂街111巷口,121.6197822,25.0706409
2023/3/25 18:24,2,中正區永福橋頭,121.5299491,25.01332599
2023/1/8 14:45,2,中正區詔安街92號,121.511716,25.0254852
2023/1/8 16:30,2,中正區福和橋機車道(福和011標牌處),121.5333476,25.0094204
2023/1/8 22:05,2,中正區中華路2段307巷與中華路2段315巷5弄口,121.5058742,25.02919348
2023/4/17 15:16,2,中正區和平西路1段147號前,121.5156014,25.02746874
2023/9/18 10:53,2,中正區中華路2段與莒光路口,121.5041899,25.0312027
2023/6/2 15:28,2,中正區汀州路3段與羅斯福路4段108巷口,121.5347979,25.0132433
2023/7/29 09:54,2,中正區汀州路1段120號,121.50815,25.02945637
2023/11/4 14:41,2,中正區汀州路2段與重慶南路3段83巷口,121.5165324,25.0256309
2023/1/3 07:20,2,中正區重慶南路3段與汀州路2段口,121.5164808,25.0255872
2023/1/5 17:10,2,中正區羅斯福路1段與愛國西路口,121.5167738,25.03466272
2023/1/6 15:35,2,中正區和平西路1段30號前,121.520538,25.0266459
2023/1/6 23:00,2,中正區林森南路地下道,121.5185792,25.0333282
2023/1/13 14:00,2,中正區羅斯福路3段84巷與晉江街口口,121.5262139,25.0216344
2023/1/13 15:50,2,中正區中華路2段與和平西路2段口,121.5053507,25.0333879
2023/1/13 22:30,2,中正區永福橋往永和,121.5282371,25.0116823
2023/1/14 00:50,2,中正區博愛路與愛國西路口,121.5107259,25.0354482
2023/1/14 18:45,2,中正區重慶南路2段與重慶南路2段6巷口口,121.5128873,25.0343767
2023/1/18 09:00,2,中正區惠安街19號前,121.5066786,25.0295382
2023/1/3 15:10,2,中正區中華路2段與莒光路口,121.5042042,25.03132924
2023/1/8 14:05,2,中正區和平西路1段與牯嶺街口,121.519002,25.02649605
2023/1/4 17:45,2,中正區羅斯福路2段14號,121.5209493,25.0289394
2023/1/4 21:26,2,中正區南昌路2段162號,121.5233716,25.0249406
2023/1/5 23:25,2,中正區福和橋往永和機車道,121.5339819,25.0098384
2023/1/9 14:16,2,中正區延平南路與愛國西路口,121.5078724,25.0366173
2023/1/10 11:10,2,中正區重慶南路2段與寧波西街口,121.5152486,25.0297944
2023/1/12 14:55,2,中正區羅斯福路3段316巷與羅斯福路3段口,121.532777,25.016094
2023/1/13 19:20,2,中正區羅斯福路4段72號,121.5344817,25.01452
2023/1/13 18:38,2,中正區羅斯福路1段與寧波西街口,121.5189128,25.0317488
2023/2/13 20:14,2,中正區羅斯福路3段74號,121.5262196,25.0222595
2023/5/18 19:17,2,中正區和平西路1段與牯嶺街口,121.5190495,25.0265035
2023/1/7 22:47,2,中正區南昌路2段131號,121.5218337,25.02626222
2023/1/8 00:34,2,中正區南海路與重慶南路2段口,121.5144042,25.03187967
2023/1/8 21:52,2,中正區羅斯福路3段210巷12-2號,121.5287377,25.01822738
2023/1/9 06:17,2,中正區三元街與和平西路2段32巷口,121.5128326,25.02761551
2023/2/1 13:05,2,中正區牯嶺街與南昌路2段2巷口,121.5178626,25.0280863
2023/2/5 19:05,2,中正區羅斯福路4段162號,121.5362599,25.01251
2023/2/5 21:45,2,中正區林森南路130號,121.5185654,25.0333685
2023/2/6 18:45,2,中正區中華路2段39巷與中華路2段口,121.5062858,25.03512
2023/1/5 20:49,2,中正區中正橋往永和,121.516261,25.0210572
2023/1/9 11:00,2,中正區羅斯福路4段196巷與羅斯福路4段口,121.5365475,25.0120434
2023/1/1 21:24,2,中正區和平西路2段與寧波西街口,121.5120192,25.02902575
2023/1/2 05:32,2,中正區中華路2段與西藏路口,121.5042258,25.0299394
2023/1/5 07:12,2,中正區羅斯福路1段與寧波西街口,121.5190607,25.03162632
2023/1/6 21:12,2,中正區羅斯福路3段與羅斯福路3段284巷口,121.5322299,25.01661603
2023/1/7 15:47,2,中正區永福橋下橋處(往台北市方向),121.5298665,25.01319457
2023/1/15 12:41,2,中正區汀州路3段與汀州路3段111巷口口,121.5295139,25.0161336
2023/1/19 19:02,2,中正區羅斯福路1段與愛國西路口口,121.5166292,25.0348122
2023/1/20 15:36,2,中正區和平西路1段與南昌路2段口口,121.5152575,25.0273036
2023/1/28 18:50,2,中正區汀州路3段8號,121.5272694,25.0181466
2023/1/28 21:03,2,中正區中華路2段與寧波西街口口,121.5101452,25.0246234
2023/2/3 08:41,2,中正區汀州路2段與同安街28巷口口,121.5205748,25.0248454
2023/2/4 17:01,2,中正區莒光路與大埔街口口,121.5049119,25.0313853
2023/2/8 21:42,2,中正區羅斯福路4段與基隆路4段口口,121.536938,25.01132182
2023/2/13 08:10,2,中正區汀州路3段8號,121.5275328,25.0187584
2023/2/13 18:10,2,中正區和平西路1段與南昌路2段口口,121.5210022,25.02693307
2023/1/1 06:40,2,中正區汀州路2段與重慶南路3段83巷口口,121.5170068,25.02552668
2023/1/4 12:24,2,中正區羅斯福路2段與福州街口口,121.5203342,25.0297955
2023/1/8 13:56,2,中正區思源街1號,121.5303165,25.01328896
2023/1/8 16:58,2,中正區汀州路3段與汀州路3段230巷口口,121.5359142,25.01153822
2023/1/9 07:06,2,中正區廣州街與愛國西路42巷口,121.50853,25.0354819
2023/1/9 09:10,2,中正區汀州路3段與辛亥路1段口口,121.5276937,25.01815849
2023/1/10 08:43,2,中正區泉州街與福州街口口,121.5137941,25.02638495
2023/1/10 11:50,2,中正區重慶南路3段與汀州路2段口口,121.5164801,25.0256667
2023/1/29 08:50,2,中正區羅斯福路3段與師大路口,121.5275799,25.0209819
2023/1/29 14:20,2,中正區永福橋往永和,121.5282322,25.01169
2023/1/30 21:50,2,中正區重慶南路3段56號前,121.5158307,25.0275426
2023/1/31 02:50,2,中正區汀州路3段與汀州路3段24巷口口,121.5286665,25.0175573
2023/2/1 21:20,2,中正區南海路與和平西路2段口,121.5090086,25.030629
2023/2/1 23:40,2,中正區福和橋往永和,121.5333476,25.0094204
2023/2/4 07:30,2,中正區福州街22號與福州街口前,121.5172557,25.02800793
2023/2/6 12:50,2,中正區中華路2段與和平西路2段口,121.5052684,25.0332373
2023/1/16 15:15,2,中正區水源路與師大路口,121.5227047,25.02024831
2023/1/13 13:40,2,中正區永春街200巷與水源路口,121.5261674,25.01531332
2023/1/13 18:59,2,中正區廈門街16號,121.5177963,25.02630961
2023/1/14 17:03,2,中正區和平西路1段與廈門街口口,121.5131278,25.02887057
2023/1/15 21:58,2,中正區羅斯福路3段與師大路口,121.5278901,25.02108832
2023/1/18 07:28,2,中正區羅斯福路3段316巷8弄1號與羅斯福路3段316巷口,121.5325108,25.01575837
